filePath|title|words|est_duration
suttas/AN/AN6_45.txt|Debt Iṇa Sutta|978|7
suttas/AN/AN6_46.txt|Cunda Cunda Sutta|479|3
suttas/AN/AN6_47.txt|Visible Here & Now Sandiṭṭhika Sutta|452|3
suttas/AN/AN6_49.txt|With Khema Khema Sutta|374|2
suttas/AN/AN6_51.txt|Venerable Ānanda Ānanda Sutta|553|4
suttas/AN/AN6_55.txt|About Soṇa Soṇa Sutta|1371|9
suttas/AN/AN6_60.txt|On Citta Citta Sutta|1933|13
suttas/AN/AN6_61.txt|The Further Shore Parāyana Sutta|844|6
suttas/AN/AN6_63.txt|Penetrative Nibbedhika Sutta|2645|18
suttas/AN/AN6_70.txt|Concentration Samādhi Sutta|713|5
suttas/AN/AN6_71.txt|Capable Of Realizing Sakkhibhabba Sutta|274|2
suttas/AN/AN6_73.txt|Jhāna (1) Jhāna Sutta|69|1
suttas/AN/AN6_74.txt|Jhāna (2) Jhāna Sutta|61|1
suttas/AN/AN6_78.txt|Pleasure Sukha Sutta|116|1
suttas/AN/AN6_83.txt|The Foremost State Aggadhamma Sutta|129|1
suttas/AN/AN6_85.txt|Cooled Sīti Sutta|188|1
suttas/AN/AN6_86.txt|Obstructions Āvaraṇatā Sutta|167|1
suttas/AN/AN6_87.txt|Kamma Obstructions Kammāvaraṇatā Sutta|214|1
suttas/AN/AN6_88.txt|Listening Well Sussūsa Sutta|212|1
suttas/AN/AN6_91.txt|Incapable Abhabba Sutta|68|1
suttas/AN/AN6_92.txt|Cases Ṭhāna Sutta|126|1
suttas/AN/AN6_97.txt|Rewards Ānisaṁsa Sutta|72|1
suttas/AN/AN6_102.txt|Without Exception (1) Anodhi Sutta|101|1
suttas/AN/AN6_103.txt|Without Exception (2) Anodhi Sutta|114|1
suttas/AN/AN6_104.txt|Without Exception (3) Anodhi Sutta|91|1
suttas/AN/AN7_6.txt|Treasure Dhana Sutta|541|4
suttas/AN/AN7_7.txt|To Ugga Ugga Sutta|243|2
suttas/AN/AN7_11.txt|Obsessions (1) Anusaya Sutta|51|1
suttas/AN/AN7_12.txt|Obsessions (2) Anusaya Sutta|179|1
suttas/AN/AN7_15.txt|The Water Simile Udakupama Sutta|786|5
suttas/AN/AN7_21.txt|Conditions For No Decline Among The Monks Bhikkhu-Aparihāniya Sutta|346|2
suttas/AN/AN7_31.txt|Heedfulness Appamāda Sutta|308|2
suttas/AN/AN7_32.txt|A Sense Of Shame Hirimā Sutta|163|1
suttas/AN/AN7_33.txt|Compliance (1) Sovacassatā Sutta|158|1
suttas/AN/AN7_34.txt|Compliance (2) Sovacassatā Sutta|346|2
suttas/AN/AN7_35.txt|A Friend Mitta Sutta|143|1
suttas/AN/AN7_46.txt|Perceptions Saññā Sutta|2405|16
suttas/AN/AN7_47.txt|Copulation Methuna Sutta|709|5
suttas/AN/AN7_48.txt|Bondage Saññoga Sutta|484|3
suttas/AN/AN7_49.txt|Giving Dāna Sutta|1290|9
suttas/AN/AN7_50.txt|About Nandamātar Nandamātar Sutta|1063|7
suttas/AN/AN7_51.txt|Undeclared Abyākata Sutta|598|4
suttas/AN/AN7_54.txt|To Sīha Sīha Sutta|701|5
suttas/AN/AN7_56.txt|To Kimila Kimila Sutta|260|2
suttas/AN/AN7_58.txt|Nodding Capala Sutta|982|7
suttas/AN/AN7_60.txt|An Angry Person Kodhana Sutta|1103|7
suttas/AN/AN7_63.txt|The Fortress Nagara Sutta|1922|13
suttas/AN/AN7_64.txt|One With A Sense Of Dhamma Dhammaññū Sutta|1485|10
suttas/AN/AN7_69.txt|Fire Aggi Sutta|2509|17
suttas/AN/AN7_70.txt|Araka's Instructions Arakenānusāsani Sutta|1037|7
suttas/AN/AN7_80.txt|The Teacher's Instruction Satthusāsana Sutta|170|1
suttas/AN/AN8_2.txt|Discernment Paññā Sutta|1140|8
suttas/AN/AN8_6.txt|The Failings Of The World Lokavipatti Sutta|665|4
suttas/AN/AN8_7.txt|About Devadatta Devadatta Sutta|414|3
suttas/AN/AN8_8.txt|About Uttara Uttara Sutta|1091|7
suttas/AN/AN8_9.txt|About Nanda Nanda Sutta|550|4
suttas/AN/AN8_13.txt|The Thoroughbred Ājāññā Sutta|516|3
suttas/AN/AN8_14.txt|Unruly Khaḷuṅka Sutta|1057|7
suttas/AN/AN8_19.txt|Pahārāda Pahārāda Sutta|1761|12
suttas/AN/AN8_22.txt|About Ugga Ugga Sutta|1099|7
suttas/AN/AN8_23.txt|About Hatthaka (1) Hatthaka Sutta|364|2
suttas/AN/AN8_24.txt|About Hatthaka (2) Hatthaka Sutta|432|3
suttas/AN/AN8_26.txt|To Jīvaka (On Being A Lay Follower) Jīvaka Sutta|549|4
suttas/AN/AN8_28.txt|Strengths Bala Sutta|584|4
suttas/AN/AN8_30.txt|To Anuruddha Anuruddha Sutta|2235|15
suttas/AN/AN8_39.txt|Bonanzas Abhisanda Sutta|685|5
suttas/AN/AN8_40.txt|Results Vipāka Sutta|430|3
suttas/AN/AN8_51.txt|To Gotamī Gotamī Sutta|1489|10
suttas/AN/AN8_53.txt|In Brief Saṅkhitta Sutta|258|2
suttas/AN/AN8_54.txt|To Dīghajāṇu Dīghajāṇu Sutta|1249|8
suttas/AN/AN8_61.txt|Desire Icchā Sutta|767|5
suttas/AN/AN8_70.txt|In Brief (Sublime Attitudes, Mindfulness, & Concentration) Saṅkhitta Sutta|798|5
suttas/AN/AN8_71.txt|At Gayā Gayā Sutta|926|6
suttas/AN/AN8_95.txt|The Grounds For Laziness & The Arousal Of Energy Kusīta-Ārabbhavatthu Sutta|1530|10
suttas/AN/AN8_103.txt|Honor Yasa Sutta|1136|8
suttas/AN/AN9_1.txt|Self-Awakening Sambodhi Sutta|670|4
suttas/AN/AN9_7.txt|To Sutavant Sutavā Sutta|538|4
suttas/AN/AN9_8.txt|To Sajjha Sajjha Sutta|526|4
suttas/AN/AN9_13.txt|With Koṭṭhita Koṭṭhita Sutta|1069|7
suttas/AN/AN9_14.txt|About Samiddhi Samiddhi Sutta|377|3
