filePath|title|words|est_duration
suttas/SN/SN25_3.txt|Consciousness Viññāṇa Sutta|436|3
suttas/SN/SN25_4.txt|Contact Phassa Sutta|436|3
suttas/SN/SN25_5.txt|Feeling Vedanā Sutta|436|3
suttas/SN/SN25_6.txt|Perception Saññā Sutta|436|3
suttas/SN/SN25_7.txt|Intention Cetanā Sutta|436|3
suttas/SN/SN25_8.txt|Craving Taṇhā Sutta|436|3
suttas/SN/SN25_9.txt|Properties Dhātu Sutta|436|3
suttas/SN/SN25_10.txt|Aggregates Khandha Sutta|436|3
suttas/SN/SN27_1.txt|The Eye Cakkhu Sutta|80|1
suttas/SN/SN27_2.txt|Forms Rūpa Sutta|74|1
suttas/SN/SN27_3.txt|Consciousness Viññāṇa Sutta|73|1
suttas/SN/SN27_4.txt|Contact Phassa Sutta|91|1
suttas/SN/SN27_5.txt|Feeling Vedanā Sutta|109|1
suttas/SN/SN27_6.txt|Perception Saññā Sutta|88|1
suttas/SN/SN27_7.txt|Intention Cetanā Sutta|86|1
suttas/SN/SN27_8.txt|Craving Taṇhā Sutta|86|1
suttas/SN/SN27_9.txt|Properties Dhātu Sutta|85|1
suttas/SN/SN27_10.txt|Aggregates Khandha Sutta|72|1
suttas/SN/SN35_17.txt|If There Were Not This (1) No Cedaṁ Sutta|375|3
suttas/SN/SN35_18.txt|If There Were Not This (2) No Cedaṁ Sutta|348|2
suttas/SN/SN35_19.txt|Delight (1) Abhinanda Sutta|167|1
suttas/SN/SN35_20.txt|Delight (2) Abhinanda Sutta|157|1
suttas/SN/SN35_23.txt|The All Sabba Sutta|109|1
suttas/SN/SN35_24.txt|For Abandoning Pahāna Sutta|188|1
suttas/SN/SN35_28.txt|Aflame Āditta-Pariyāya Sutta|377|3
suttas/SN/SN35_63.txt|To Migajāla Migajāla Sutta|555|4
suttas/SN/SN35_69.txt|Upasena Upasena Sutta|339|2
suttas/SN/SN35_74.txt|Ill (1) Gilāna Sutta|648|4
suttas/SN/SN35_75.txt|Ill (2) Gilāna Sutta|649|4
suttas/SN/SN35_80.txt|Ignorance Avijjā Sutta|311|2
suttas/SN/SN35_82.txt|The World Loka Sutta|311|2
suttas/SN/SN35_85.txt|Empty Suñña Sutta|239|2
suttas/SN/SN35_88.txt|To Puṇṇa Puṇṇa Sutta|1073|7
suttas/SN/SN35_93.txt|A Pair Dvaya Sutta|423|3
suttas/SN/SN35_95.txt|To Māluṅkyaputta Māluṅkyaputta Sutta|854|6
suttas/SN/SN35_97.txt|Dwelling In Heedlessness Pamādavihārin Sutta|440|3
suttas/SN/SN35_99.txt|Concentration Samādhi Sutta|161|1
suttas/SN/SN35_101.txt|Not Yours Na Tumhāka Sutta|348|2
suttas/SN/SN35_109.txt|Fetters Saññojana Sutta|177|1
suttas/SN/SN35_110.txt|Clinging Upādāna Sutta|152|1
suttas/SN/SN35_115.txt|Māra's Power Mārapāsa Sutta|331|2
suttas/SN/SN35_116.txt|Cosmos Loka Sutta|927|6
suttas/SN/SN35_117.txt|Strings Of Sensuality Kāmaguṇa Sutta|1149|8
suttas/SN/SN35_118.txt|To Sakka Sakka Sutta|421|3
suttas/SN/SN35_127.txt|About Bhāradvāja Bhāradvāja Sutta|968|6
suttas/SN/SN35_134.txt|At Devadaha Devadaha Sutta|354|2
suttas/SN/SN35_135.txt|The Opportunity Khaṇa Sutta|222|1
suttas/SN/SN35_136.txt|Delight In Forms Rūpārāma Sutta|397|3
suttas/SN/SN35_145.txt|Action Kamma Sutta|263|2
suttas/SN/SN35_153.txt|Faculties Indriya Sutta|153|1
suttas/SN/SN35_187.txt|The Ocean (1) Samudda Sutta|217|1
suttas/SN/SN35_188.txt|The Ocean (2) Samudda Sutta|284|2
